,ReplayFingerPrint,TeamName,Battletag,MapName,GameType,HeroName,NewRole,GameDate,GameLengthTimestamp,PlayerReplayId,ReplayId,PlayerId,HeroId,HeroLevel,Team,IsWinner,Party,FirstToTen,Kills,Assists,Takedowns,Deaths,Level,HeroDamage,SiegeDamage,StructureDamage,MinionDamage,CreepDamage,SummonDamage,TimeCcEnemyHeroes,Healing,SelfHealing,DamageTaken,ExperienceContribution,HighestKillStreak,TownKills,Multikill,TimeSpentDead,MercCampCaptures,WatchTowerCaptures,MetaExperience,ProtectionAllies,SilencingEnemies,RootingEnemies,StunningEnemies,ClutchHeals,Escapes,Vengeance,OutnumberedDeaths,TeamfightEscapes,TeamfightHealing,TeamfightDamageTaken,TeamfightHeroDamage,PhysicalDamage,SpellDamage,RegenGlobes,TimeonFire,BlizzardId,MasterPlayerId,Heroes,Roles,Players
2625,a1577d50-8662-d9e1-11ef-695453d65811,ff & the pancakes,Yager#1969,Garden of Terror,StormLeague,E.T.C.,Tank,2022-06-27 01:59:12,1379,371924,37196,115,22,20,1,0,1741808670,0,1,10,11,4,22,19768,49464,332,39663,8434,1884,0,0,14307,69850,10376,11,0,3,242,4,0,101034,0,0,0,0,0,0,0,2,0,0,45793,13878,42208,35914,28,0,4323646,115,"['Artanis', 'E.T.C.', 'Gazlowe', 'Stukov', 'Zeratul']","['Bruiser', 'Bruiser', 'Healer', 'Melee Assassin', 'Tank']","['Courtney#11205', 'MRsiw#1233', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2626,a1577d50-8662-d9e1-11ef-695453d65811,ff & the pancakes,MRsiw#1233,Garden of Terror,StormLeague,Artanis,Bruiser,2022-06-27 01:59:12,1379,371926,37196,1568,7,20,1,0,1741808670,0,3,9,12,2,22,40266,103133,8910,70678,40779,1908,0,0,12694,70481,15747,11,1,3,130,9,0,101034,0,0,0,0,0,0,0,2,0,0,45138,25217,96996,94653,46,0,5209540,1568,"['Artanis', 'E.T.C.', 'Gazlowe', 'Stukov', 'Zeratul']","['Bruiser', 'Bruiser', 'Healer', 'Melee Assassin', 'Tank']","['Courtney#11205', 'MRsiw#1233', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2627,a1577d50-8662-d9e1-11ef-695453d65811,ff & the pancakes,xyxgy#1443,Garden of Terror,StormLeague,Gazlowe,Bruiser,2022-06-27 01:59:12,1379,371927,37196,114,27,20,1,0,1741808670,0,4,10,14,4,22,57659,76397,12916,52710,26781,2905,0,0,18114,64183,11096,13,1,3,213,7,0,101034,0,0,0,0,0,0,0,2,0,0,42151,38955,33490,130931,37,0,5317709,114,"['Artanis', 'E.T.C.', 'Gazlowe', 'Stukov', 'Zeratul']","['Bruiser', 'Bruiser', 'Healer', 'Melee Assassin', 'Tank']","['Courtney#11205', 'MRsiw#1233', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2628,a1577d50-8662-d9e1-11ef-695453d65811,ff & the pancakes,Courtney#11205,Garden of Terror,StormLeague,Stukov,Healer,2022-06-27 01:59:12,1379,371928,37196,20,71,20,1,0,1741808670,0,1,11,12,4,22,23774,21518,1071,17128,8803,786,0,97813,0,40251,8032,12,1,3,213,6,0,101034,0,0,0,0,0,0,0,2,0,0,19207,6416,20988,32239,28,0,6305177,20,"['Artanis', 'E.T.C.', 'Gazlowe', 'Stukov', 'Zeratul']","['Bruiser', 'Bruiser', 'Healer', 'Melee Assassin', 'Tank']","['Courtney#11205', 'MRsiw#1233', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2629,a1577d50-8662-d9e1-11ef-695453d65811,ff & the pancakes,stampy#1261,Garden of Terror,StormLeague,Zeratul,Melee Assassin,2022-06-27 01:59:12,1379,371925,37196,96,89,20,1,0,1741808670,0,7,6,13,6,22,57606,118441,14546,91910,19944,1795,0,0,11367,55140,19116,7,3,2,276,6,0,101034,0,0,0,0,0,0,0,4,0,0,37366,36207,55363,140736,40,0,4898590,96,"['Artanis', 'E.T.C.', 'Gazlowe', 'Stukov', 'Zeratul']","['Bruiser', 'Bruiser', 'Healer', 'Melee Assassin', 'Tank']","['Courtney#11205', 'MRsiw#1233', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2630,4098f407-fab9-9ebf-5f19-c6cd15e82d46,ycmyccastep7:cheeseawakens,andrade#1700,Warhead Junction,QuickMatch,Mei,Tank,2022-07-27 01:39:35,970,372064,37210,186,54,20,1,1,-1815133718,1,3,11,14,1,18,32897,35763,6352,23259,4656,5849,0,0,18463,57670,7509,13,2,4,20,2,7,65772,0,0,0,0,0,0,0,1,0,0,42317,23230,20247,49473,19,0,1160672,186,"[""Gul'dan"", 'Junkrat', 'Mei', 'Muradin', 'Rehgar']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2631,4098f407-fab9-9ebf-5f19-c6cd15e82d46,ycmyccastep7:cheeseawakens,Galactose#11687,Warhead Junction,QuickMatch,Rehgar,Healer,2022-07-27 01:39:35,970,372066,37210,195,65,20,1,1,-1815133718,1,4,8,12,2,18,10849,12624,5400,3180,12109,4044,0,58431,0,31486,5628,7,2,4,49,3,3,65772,0,0,0,0,0,0,0,1,0,0,15657,4245,16873,16016,17,0,7634539,195,"[""Gul'dan"", 'Junkrat', 'Mei', 'Muradin', 'Rehgar']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2632,4098f407-fab9-9ebf-5f19-c6cd15e82d46,ycmyccastep7:cheeseawakens,shancb9#1737,Warhead Junction,QuickMatch,Muradin,Tank,2022-07-27 01:39:35,970,372067,37210,1146,56,8,1,1,-1815133718,1,4,4,8,0,18,17055,116185,63094,51517,10701,1574,0,0,34109,55410,14095,8,2,2,0,1,2,65772,0,0,0,0,0,0,0,0,0,0,12470,6730,49789,85726,28,0,8220075,1146,"[""Gul'dan"", 'Junkrat', 'Mei', 'Muradin', 'Rehgar']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2633,4098f407-fab9-9ebf-5f19-c6cd15e82d46,ycmyccastep7:cheeseawakens,camel#11296,Warhead Junction,QuickMatch,Junkrat,Ranged Assassin,2022-07-27 01:39:35,970,372065,37210,2171,37,13,1,1,-1815133718,1,2,12,14,4,18,35698,31453,7679,18850,4181,4924,0,0,0,20973,6104,6,1,4,136,1,8,65772,0,0,0,0,0,0,0,0,0,0,10468,12374,22893,49451,7,0,5880131,2171,"[""Gul'dan"", 'Junkrat', 'Mei', 'Muradin', 'Rehgar']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2634,4098f407-fab9-9ebf-5f19-c6cd15e82d46,ycmyccastep7:cheeseawakens,sarahlynneee#1194,Warhead Junction,QuickMatch,Gul'dan,Ranged Assassin,2022-07-27 01:39:35,970,372068,37210,2170,30,10,1,1,-1815133718,1,2,11,13,1,18,58474,108887,42112,55631,10310,10218,0,0,9334,18454,8564,12,2,4,20,2,5,65772,0,0,0,0,0,0,0,0,0,0,4661,18671,7059,158602,12,0,8356018,2170,"[""Gul'dan"", 'Junkrat', 'Mei', 'Muradin', 'Rehgar']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2635,3804a96e-9fb8-ddc1-1f56-21ab27129c5d,infernal misfits,Skillz912#1984,Infernal Shrines,Custom,Alarak,Melee Assassin,2022-07-20 01:58:50,907,372004,37204,95766,2,20,1,1,1741797117,1,4,6,10,0,19,24250,27034,14904,11925,32909,0,0,0,5325,17444,5705,10,5,3,0,9,0,68448,0,0,0,0,0,0,0,0,0,0,12599,17831,35056,49137,41,0,10299099,95766,"['Alarak', ""Anub'arak"", 'Blaze', ""Kael'thas"", 'Kharazim']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2636,3804a96e-9fb8-ddc1-1f56-21ab27129c5d,infernal misfits,WYAGON#1594,Infernal Shrines,Custom,Kharazim,Healer,2022-07-20 01:58:50,907,372008,37204,96259,41,16,1,1,1741797117,1,0,10,10,0,19,6758,41839,31178,10457,39099,0,0,54080,0,21722,5766,10,4,3,0,9,0,68448,0,0,0,0,0,0,0,0,0,0,13312,5246,87277,0,38,0,8961870,96259,"['Alarak', ""Anub'arak"", 'Blaze', ""Kael'thas"", 'Kharazim']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2637,3804a96e-9fb8-ddc1-1f56-21ab27129c5d,infernal misfits,JoeDImmortal#1579,Infernal Shrines,Custom,Anub'arak,Tank,2022-07-20 01:58:50,907,372005,37204,96260,6,15,1,1,1741797117,1,1,5,6,4,19,14512,49740,23411,24676,25362,0,0,0,18474,50061,6823,2,3,1,111,7,0,68448,0,0,0,0,0,0,0,2,0,0,36232,10376,25355,64062,35,0,5017679,96260,"['Alarak', ""Anub'arak"", 'Blaze', ""Kael'thas"", 'Kharazim']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2638,3804a96e-9fb8-ddc1-1f56-21ab27129c5d,infernal misfits,LONEWOLF#14187,Infernal Shrines,Custom,Kael'thas,Ranged Assassin,2022-07-20 01:58:50,907,372006,37204,96261,38,20,1,1,1741797117,1,3,7,10,1,19,41965,90642,26651,59001,66499,25,0,0,6984,21411,11717,7,3,3,32,12,0,68448,0,0,0,0,0,0,0,1,0,0,13128,15904,27483,171484,42,0,6987080,96261,"['Alarak', ""Anub'arak"", 'Blaze', ""Kael'thas"", 'Kharazim']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2639,3804a96e-9fb8-ddc1-1f56-21ab27129c5d,infernal misfits,n8thanael#11836,Infernal Shrines,Custom,Blaze,Tank,2022-07-20 01:58:50,907,372007,37204,4251,11,20,1,1,0,1,2,7,9,0,19,21906,97855,28352,66970,20646,0,0,0,10641,40790,12621,9,4,3,0,1,0,68448,0,0,0,0,0,0,0,0,0,0,21261,14483,60095,80272,39,0,8167860,4251,"['Alarak', ""Anub'arak"", 'Blaze', ""Kael'thas"", 'Kharazim']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Tank', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2640,e1ef57d0-5813-4ca1-6ecf-18a74880a5dd,infernal misfits,JoeDImmortal#1579,Towers of Doom,Custom,Johanna,Tank,2022-07-13 02:05:30,869,355335,35537,96260,36,17,1,1,-1977673386,1,0,12,12,1,19,23992,33720,11756,18176,5690,0,0,0,8759,46530,6786,11,2,2,17,4,0,67995,0,0,0,0,0,0,0,1,0,0,39832,18504,22857,40422,26,0,5017679,96260,"['Johanna', ""Kael'thas"", 'Kerrigan', 'Kharazim', 'Murky']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2641,e1ef57d0-5813-4ca1-6ecf-18a74880a5dd,infernal misfits,LONEWOLF#14187,Towers of Doom,Custom,Kael'thas,Ranged Assassin,2022-07-13 02:05:30,869,355336,35537,96261,38,20,1,1,-1977673386,1,5,7,12,2,19,57390,72911,18089,50221,17444,0,0,0,4848,20349,7152,11,2,2,33,5,0,67995,0,0,0,0,0,0,0,1,0,0,13178,29517,14694,132068,29,0,6987080,96261,"['Johanna', ""Kael'thas"", 'Kerrigan', 'Kharazim', 'Murky']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2642,e1ef57d0-5813-4ca1-6ecf-18a74880a5dd,infernal misfits,n8thanael#11836,Towers of Doom,Custom,Murky,Melee Assassin,2022-07-13 02:05:30,869,355337,35537,4251,57,20,1,1,0,1,1,4,5,0,19,11356,114890,10049,104841,16803,0,0,0,2174,22635,21888,5,2,1,0,5,0,67995,0,0,0,0,0,0,0,0,0,0,7705,5979,21990,120450,31,0,8167860,4251,"['Johanna', ""Kael'thas"", 'Kerrigan', 'Kharazim', 'Murky']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2643,e1ef57d0-5813-4ca1-6ecf-18a74880a5dd,infernal misfits,Skillz912#1984,Towers of Doom,Custom,Kerrigan,Melee Assassin,2022-07-13 02:05:30,869,355334,35537,95766,40,20,1,1,-1977673386,1,5,5,10,2,19,20320,33536,8367,23566,5644,0,0,0,26002,29094,8766,5,2,2,85,3,0,67995,0,0,0,0,0,0,0,1,0,0,23488,16455,28985,29518,26,0,10299099,95766,"['Johanna', ""Kael'thas"", 'Kerrigan', 'Kharazim', 'Murky']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2644,e1ef57d0-5813-4ca1-6ecf-18a74880a5dd,infernal misfits,WYAGON#1594,Towers of Doom,Custom,Kharazim,Healer,2022-07-13 02:05:30,869,355338,35537,96259,41,16,1,1,-1977673386,1,2,10,12,0,19,8880,25954,9645,13802,8560,0,0,47926,0,26161,4937,12,2,2,0,4,0,67995,0,0,0,0,0,0,0,0,0,0,16087,4240,43394,0,31,0,8961870,96259,"['Johanna', ""Kael'thas"", 'Kerrigan', 'Kharazim', 'Murky']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['JoeDImmortal#1579', 'LONEWOLF#14187', 'Skillz912#1984', 'WYAGON#1594', 'n8thanael#11836']"
2645,0d5280b4-4554-6e0b-4484-27cf41c863be,ff & the pancakes,Courtney#11205,Hanamura Temple,StormLeague,Qhira,Melee Assassin,2022-07-08 00:49:13,1238,372707,37274,20,62,20,1,1,-58048790,1,7,13,20,3,21,54023,52879,14395,32936,20340,0,0,0,16610,58064,12247,11,2,3,107,10,1,85676,0,0,0,0,0,0,0,2,0,0,39970,34372,34766,87502,35,0,6305177,20,"['Auriel', 'Azmodan', 'Qhira', 'Stitches', 'Valla']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'GrumpyKitten#134316', 'MrG#1722', 'stampy#1261', 'xyxgy#1443']"
2646,0d5280b4-4554-6e0b-4484-27cf41c863be,ff & the pancakes,MrG#1722,Hanamura Temple,StormLeague,Azmodan,Ranged Assassin,2022-07-08 00:49:13,1238,372705,37274,66,10,20,1,1,-58048790,1,6,14,20,1,21,37259,66943,23317,31359,17389,510,0,0,1114,24368,13089,13,2,3,40,18,2,85676,0,0,0,0,0,0,0,0,0,0,11470,14200,15390,103499,40,0,5077604,66,"['Auriel', 'Azmodan', 'Qhira', 'Stitches', 'Valla']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'GrumpyKitten#134316', 'MrG#1722', 'stampy#1261', 'xyxgy#1443']"
2647,0d5280b4-4554-6e0b-4484-27cf41c863be,ff & the pancakes,xyxgy#1443,Hanamura Temple,StormLeague,Stitches,Tank,2022-07-08 00:49:13,1238,372706,37274,114,70,20,1,1,-58048790,1,4,16,20,2,21,30027,55232,7294,35255,11102,952,0,0,34674,89751,11064,13,1,2,106,13,4,85676,0,0,0,0,0,0,0,1,0,0,65618,19946,22908,69013,45,0,5317709,114,"['Auriel', 'Azmodan', 'Qhira', 'Stitches', 'Valla']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'GrumpyKitten#134316', 'MrG#1722', 'stampy#1261', 'xyxgy#1443']"
2648,0d5280b4-4554-6e0b-4484-27cf41c863be,ff & the pancakes,stampy#1261,Hanamura Temple,StormLeague,Valla,Ranged Assassin,2022-07-08 00:49:13,1238,372704,37274,96,82,20,1,1,-58048790,1,3,14,17,8,21,44323,61658,13698,24487,46662,0,0,0,2099,38560,8765,6,2,2,322,17,5,85676,0,0,0,0,0,0,0,1,0,0,26204,27788,68474,77369,33,0,4898590,96,"['Auriel', 'Azmodan', 'Qhira', 'Stitches', 'Valla']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'GrumpyKitten#134316', 'MrG#1722', 'stampy#1261', 'xyxgy#1443']"
2649,0d5280b4-4554-6e0b-4484-27cf41c863be,ff & the pancakes,GrumpyKitten#134316,Hanamura Temple,StormLeague,Auriel,Healer,2022-07-08 00:49:13,1238,372708,37274,11599,9,4,1,1,-58048790,1,2,16,18,5,21,12207,24517,2635,13949,15525,0,0,64254,0,33771,7088,6,2,3,182,15,4,85676,0,0,0,0,0,0,0,2,0,0,23086,7027,15601,35819,35,0,7779980,11599,"['Auriel', 'Azmodan', 'Qhira', 'Stitches', 'Valla']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'GrumpyKitten#134316', 'MrG#1722', 'stampy#1261', 'xyxgy#1443']"
2650,6ae704a7-3e41-da8e-169e-91937177544c,ycmyccastep7:cheeseawakens,camel#11296,Blackheart's Bay,QuickMatch,Valla,Ranged Assassin,2022-03-21 01:56:41,1299,355640,35568,2171,82,9,0,1,-1454375934,1,1,10,11,2,23,50371,43691,6618,14426,34904,14762,0,0,2682,32576,7132,6,1,3,57,17,0,104319,0,0,0,0,0,0,0,1,0,0,10562,28374,49683,71770,32,0,5880131,2171,"[""Anub'arak"", 'Lúcio', 'Orphea', 'Valla', 'Zagara']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2651,6ae704a7-3e41-da8e-169e-91937177544c,ycmyccastep7:cheeseawakens,sarahlynneee#1194,Blackheart's Bay,QuickMatch,Orphea,Ranged Assassin,2022-03-21 01:56:41,1299,355643,35568,2170,60,12,0,1,-1454375934,1,5,7,12,1,23,30846,99747,3060,72808,48692,10098,0,0,3862,26292,15443,7,1,3,40,13,6,104319,0,0,0,0,0,0,0,0,0,0,7004,11983,36050,131481,46,0,8356018,2170,"[""Anub'arak"", 'Lúcio', 'Orphea', 'Valla', 'Zagara']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2652,6ae704a7-3e41-da8e-169e-91937177544c,ycmyccastep7:cheeseawakens,andrade#1700,Blackheart's Bay,QuickMatch,Anub'arak,Tank,2022-03-21 01:56:41,1299,355639,35568,186,6,20,0,1,-1454375934,1,2,10,12,2,23,27562,41842,319,28185,19160,2966,0,0,16466,58208,10226,7,0,3,105,9,4,104319,0,0,0,0,0,0,0,1,0,0,39373,21027,27508,50839,31,0,1160672,186,"[""Anub'arak"", 'Lúcio', 'Orphea', 'Valla', 'Zagara']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2653,6ae704a7-3e41-da8e-169e-91937177544c,ycmyccastep7:cheeseawakens,Galactose#11687,Blackheart's Bay,QuickMatch,Lúcio,Healer,2022-03-21 01:56:41,1299,355641,35568,195,47,20,0,1,-1454375934,1,2,10,12,1,23,14844,13457,537,8785,11706,2369,0,69728,1486,25209,7463,9,1,3,26,14,3,104319,0,0,0,0,0,0,0,1,0,0,11258,7998,34504,3829,40,0,7634539,195,"[""Anub'arak"", 'Lúcio', 'Orphea', 'Valla', 'Zagara']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2654,6ae704a7-3e41-da8e-169e-91937177544c,ycmyccastep7:cheeseawakens,shancb9#1737,Blackheart's Bay,QuickMatch,Zagara,Ranged Assassin,2022-03-21 01:56:41,1299,355642,35568,1146,87,20,0,1,-1454375934,1,4,3,7,2,23,37738,161191,32180,110373,41200,5513,0,0,1925,16016,23418,7,1,2,130,5,0,104319,0,0,0,0,0,0,0,1,0,0,4996,7205,65834,171987,27,0,8220075,1146,"[""Anub'arak"", 'Lúcio', 'Orphea', 'Valla', 'Zagara']","['Healer', 'Ranged Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2655,288f93b9-5b80-802d-256b-3802a7679de1,ff & the pancakes,stampy#1261,Infernal Shrines,StormLeague,Rehgar,Healer,2022-07-10 23:17:55,1301,356075,35611,96,65,20,1,0,1399168211,1,1,7,8,4,21,20713,60624,10789,34354,22684,7720,0,89416,0,62189,10938,5,2,1,129,4,0,89471,0,0,0,0,0,0,0,3,0,0,36808,12238,57614,46073,38,0,4898590,96,"['Hanzo', ""Mal'Ganis"", 'Qhira', 'Rehgar', 'Tassadar']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2656,288f93b9-5b80-802d-256b-3802a7679de1,ff & the pancakes,Yager#1969,Infernal Shrines,StormLeague,Mal'Ganis,Tank,2022-07-10 23:17:55,1301,356074,35611,115,51,20,1,0,1399168211,1,0,7,7,7,21,16054,72647,5001,48193,9575,1402,0,0,20486,79486,10320,2,2,1,288,0,0,89471,0,0,0,0,0,0,0,5,0,0,41872,9410,31722,67780,37,0,4323646,115,"['Hanzo', ""Mal'Ganis"", 'Qhira', 'Rehgar', 'Tassadar']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2657,288f93b9-5b80-802d-256b-3802a7679de1,ff & the pancakes,MrG#1722,Infernal Shrines,StormLeague,Tassadar,Ranged Assassin,2022-07-10 23:17:55,1301,356076,35611,66,73,20,1,0,1399168211,1,3,6,9,5,21,59046,113392,14646,58688,25027,10981,0,0,9266,46509,9486,6,2,1,242,3,0,89471,0,0,0,0,0,0,0,3,0,0,21426,37279,52770,145850,29,0,5077604,66,"['Hanzo', ""Mal'Ganis"", 'Qhira', 'Rehgar', 'Tassadar']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2658,288f93b9-5b80-802d-256b-3802a7679de1,ff & the pancakes,xyxgy#1443,Infernal Shrines,StormLeague,Hanzo,Ranged Assassin,2022-07-10 23:17:55,1301,356077,35611,114,31,19,1,0,1399168211,1,1,7,8,5,21,40143,72868,11137,4684,7933,4423,0,0,0,35748,11210,5,2,1,208,2,0,89471,0,0,0,0,0,0,0,1,0,0,12605,17482,97037,31500,32,0,5317709,114,"['Hanzo', ""Mal'Ganis"", 'Qhira', 'Rehgar', 'Tassadar']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2659,288f93b9-5b80-802d-256b-3802a7679de1,ff & the pancakes,Courtney#11205,Infernal Shrines,StormLeague,Qhira,Melee Assassin,2022-07-10 23:17:55,1301,356078,35611,20,62,20,1,0,1399168211,1,4,4,8,6,21,55865,75030,8972,56694,6194,3130,0,0,16442,70246,12102,4,2,1,233,0,0,89471,0,0,0,0,0,0,0,2,0,0,43343,31805,24081,116735,37,0,6305177,20,"['Hanzo', ""Mal'Ganis"", 'Qhira', 'Rehgar', 'Tassadar']","['Healer', 'Melee Assassin', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
2660,b522a020-1e78-b1b5-1114-8881a30343f1,ycmyccastep7:cheeseawakens,shancb9#1737,Tomb of the Spider Queen,QuickMatch,Kharazim,Healer,2022-06-01 02:19:43,1557,386752,38679,1146,41,17,0,0,-1683938888,0,3,2,5,7,23,65574,67058,15226,42400,33395,4599,0,79494,0,107164,12598,3,1,0,340,3,0,106984,0,0,0,0,0,0,0,3,0,0,66845,38423,158426,11690,27,0,8220075,1146,"['Jaina', 'Johanna', 'Kharazim', 'Li-Ming', 'Lúcio']","['Healer', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2661,b522a020-1e78-b1b5-1114-8881a30343f1,ycmyccastep7:cheeseawakens,camel#11296,Tomb of the Spider Queen,QuickMatch,Jaina,Ranged Assassin,2022-06-01 02:19:43,1557,386750,38679,2171,35,10,0,0,-1683938888,0,4,7,11,5,23,73224,102751,19843,43363,19555,9939,0,0,0,42132,9943,6,3,2,257,4,0,106984,0,0,0,0,0,0,0,1,0,0,21084,39130,22085,170681,39,0,5880131,2171,"['Jaina', 'Johanna', 'Kharazim', 'Li-Ming', 'Lúcio']","['Healer', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
2662,b522a020-1e78-b1b5-1114-8881a30343f1,ycmyccastep7:cheeseawakens,sarahlynneee#1194,Tomb of the Spider Queen,QuickMatch,Li-Ming,Ranged Assassin,2022-06-01 02:19:43,1557,386753,38679,2170,44,20,0,0,-1683938888,0,4,6,10,1,23,99123,133605,18983,84454,8479,14151,0,0,0,21992,13782,7,3,2,62,3,0,106984,0,0,0,0,0,0,0,0,0,0,6200,17144,8789,233817,37,0,8356018,2170,"['Jaina', 'Johanna', 'Kharazim', 'Li-Ming', 'Lúcio']","['Healer', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Galactose#11687', 'andrade#1700', 'camel#11296', 'sarahlynneee#1194', 'shancb9#1737']"
